chamber_size,top,bottom,dt,Coalescence
0.6396135,0.13507898,0.37754378,0.27307272,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.6226751,0.107702896,0.43880242,0.24603474,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.7847626,0.7342006,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.8606612,0.762997,0.0,0.0,1.0
0.7140817,0.565757,0.0,0.0,1.0
0.5245164,0.0,0.0,0.113590695,1.0
0.7973703,0.70859593,0.0,0.0,1.0
0.5333111,0.0,0.08184755,0.117042035,1.0
0.81610006,0.78343636,0.0,0.0,1.0
0.5303394,0.19390391,0.33867905,0.1043303,1.0
0.5060723,0.0,0.0,0.12503,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5025494,0.0,0.0,0.11331028,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.519758,0.0,0.0,0.0981472,1.0
0.50140196,0.0,0.0,0.109493084,1.0
0.63933337,0.31349403,0.28795713,0.0,1.0
0.74453497,0.64133507,0.0,0.0,1.0
0.5023542,0.0,0.0,0.11266086,1.0
0.5319338,0.0,0.044228964,0.115814306,1.0
0.6181286,0.105310395,0.44723922,0.23887579,1.0
0.6732228,0.09843899,0.40294206,0.3249137,1.0
0.5039234,0.0,0.0,0.117881365,1.0
0.7308139,0.49166182,0.0,0.0,1.0
0.501672,0.0,0.0,0.11039153,1.0
0.7200417,0.5947685,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.6762014,0.566247,0.018761642,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.64488053,0.24232094,0.2409379,0.1289622,1.0
0.5331732,0.0,0.0,0.1345787,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.8323676,0.7920509,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5047707,0.0,0.0,0.1206999,1.0
0.81438977,0.81948084,0.0,0.0,1.0
0.5115785,0.0,0.0,0.10215468,1.0
0.520599,0.0,0.0,0.12205338,1.0
0.5268824,0.0,0.0,0.1382365,1.0
0.5201528,0.0,0.0,0.11160769,1.0
0.56049246,0.014752101,0.3406406,0.0,1.0
0.52605385,0.0,0.0,0.10937076,1.0
0.746281,0.7332482,0.0,0.0,1.0
0.50471956,0.0,0.0,0.120529875,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.50222427,0.0,0.0,0.11222872,1.0
0.53350544,0.0,0.0,0.12736987,1.0
0.71276754,0.496076,0.0,0.0,1.0
0.6336335,0.13204336,0.38846093,0.26365885,1.0
0.80449396,0.85905385,0.0,0.0,1.0
0.8059632,0.76042396,0.0,0.0,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.50261366,0.0,0.0,0.11352412,1.0
0.5144958,0.0,0.0,0.100725405,1.0
0.57922214,0.06377886,0.34511727,0.0,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.52847624,0.0,0.0,0.11197523,1.0
0.5816826,0.07405687,0.3505893,0.0,1.0
0.6672548,0.4576696,0.0895113,0.0,1.0
0.64217114,0.3557118,0.2624809,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.8404772,0.829364,0.0,0.0,1.0
0.8928767,1.0500604,0.0,0.0,1.0
0.5268969,0.15263426,0.24991633,0.10110509,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.61742276,0.07959801,0.48948798,0.2372607,1.0
0.50581014,0.0,0.0,0.12415789,1.0
0.516797,0.0,0.0,0.099597976,1.0
0.5309672,0.20142955,0.35486516,0.10491841,1.0
0.5870841,0.0,0.16726997,0.20023134,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.58264005,0.07549651,0.34946048,0.0,1.0
0.8120741,0.8135249,0.0,0.0,1.0
0.5020047,0.0,0.0,0.11149818,1.0
0.52038085,0.0,0.0,0.09784205,1.0
0.68385464,0.5010151,0.0,0.0,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.6565271,0.44738933,0.15544146,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5092995,0.0,0.0,0.112600505,1.0
0.64245075,0.34990147,0.26588443,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5021658,0.0,0.0,0.11203413,1.0
0.8335691,0.8977379,0.0,0.0,1.0
0.5022154,0.0,0.0,0.1121991,1.0
0.51575476,0.0,0.0,0.10010854,1.0
0.64734644,0.3845695,0.22506282,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5014717,0.0,0.0,0.10972513,1.0
0.56185573,0.0,0.0,0.16639546,1.0
0.6558485,0.19599743,0.26280388,0.29967722,1.0
0.50424546,0.0,0.0,0.118952684,1.0
0.5151533,0.0,0.0,0.1202881,1.0
0.51692414,0.0,0.0,0.099535644,1.0
0.5690346,0.06144848,0.3897803,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.78562206,0.5778607,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.6354332,0.31653687,0.3070302,0.0,1.0
0.6984574,0.6059863,0.0,0.0,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.50718194,0.0,0.0,0.12872152,1.0
0.8166986,0.62650627,0.0,0.0,1.0
0.54032403,0.0,0.0,0.14835875,1.0
0.7775239,0.7167902,0.0,0.0,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5034104,0.0,0.0,0.11617468,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.7488089,0.5372691,0.0,0.0,1.0
0.51299745,0.0,0.0,0.101459466,1.0
0.7453825,0.7313063,0.0,0.0,1.0
0.5008669,0.0,0.0,0.10771295,1.0
0.5183039,0.0,0.0,0.098859675,1.0
0.8084674,0.7565939,0.0,0.0,1.0
0.5313309,0.20578991,0.36424342,0.10525918,1.0
0.62884074,0.17739052,0.36931926,0.075489074,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.7155288,0.5969163,0.0,0.0,1.0
0.7035823,0.55974597,0.0,0.0,1.0
0.83688444,0.8322096,0.0,0.0,1.0
0.74942625,0.72937226,0.0,0.0,1.0
0.62664956,0.26689127,0.36300415,0.0,1.0
0.81140274,0.6135206,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5050808,0.0,0.0,0.121731706,1.0
0.8568759,0.91683686,0.0,0.0,1.0
0.50497293,0.0,0.0,0.113718495,1.0
0.88124615,0.7880975,0.0,0.0,1.0
0.63097763,0.29303822,0.3329366,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.52966493,0.0,0.0,0.12233496,1.0
0.7703343,0.61075884,0.0,0.0,1.0
0.8791606,0.915264,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.7161311,0.63651085,0.0,0.0,1.0
0.8059777,0.86226046,0.0,0.0,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.505913,0.0,0.0,0.1196596,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.74956584,0.58940524,0.0,0.0,1.0
0.6661239,0.4195095,0.09468598,0.0,1.0
0.8121426,0.8755836,0.0,0.0,1.0
0.51878524,0.0,0.0,0.09862381,1.0
0.66774505,0.36994997,0.07954175,0.0,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.50774467,0.0,0.0,0.10748162,1.0
0.70079166,0.5948087,0.0,0.0,1.0
0.5314693,0.0,0.033818744,0.11533249,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5017925,0.0,0.0,0.110792205,1.0
0.7894343,0.826508,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.503574,0.0,0.0,0.116718896,1.0
0.57597053,0.0,0.0,0.19630478,1.0
0.5070568,0.0,0.0,0.10437003,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.6835966,0.5513037,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5226833,0.0,0.0,0.10604057,1.0
0.5420764,0.0,0.17215024,0.12929404,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.86331266,0.98616856,0.0,0.0,1.0
0.503915,0.0,0.0,0.11785349,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.8849673,0.92107135,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.50515777,0.0,0.0,0.1171841,1.0
0.5318243,0.0,0.038296867,0.115804285,1.0
0.50290424,0.0,0.0,0.11449067,1.0
0.609396,0.20165019,0.4380574,0.0,1.0
0.512539,0.0,0.0,0.11634221,1.0
0.7185118,0.6721148,0.0,0.0,1.0
0.6698197,0.52218854,0.071223155,0.0,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.813831,0.73954064,0.0,0.0,1.0
0.5010299,0.0,0.0,0.10825526,1.0
0.6036324,0.044363912,0.475359,0.17931174,1.0
0.53433025,0.0,0.0,0.12910727,1.0
0.5008166,0.0,0.0,0.10754564,1.0
0.6000512,0.0,0.3862007,0.21412216,1.0
0.57199717,0.0,0.08003347,0.0,1.0
0.65675277,0.39815733,0.15734996,0.0,1.0
0.73811555,0.65734446,0.0,0.0,1.0
0.5441746,0.0,0.0,0.15415223,1.0
0.50447804,0.0,0.0,0.11972639,1.0
0.7742296,0.67939293,0.0,0.0,1.0
0.91714954,1.0369589,0.0,0.0,1.0
0.64589316,0.3831468,0.22931676,0.0,1.0
0.51585203,0.0,0.0,0.10006092,1.0
0.9297712,1.1297941,0.0,0.0,1.0
0.5114379,0.0,0.0,0.10222359,1.0
0.66222113,0.4817885,0.11588439,0.0,1.0
0.77187675,0.78856385,0.0,0.0,1.0
0.52275115,0.0,0.0,0.10617986,1.0
0.50149894,0.0,0.0,0.107093014,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5976162,0.0,0.22761418,0.21602008,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.9527763,0.9526219,0.0,0.0,1.0
0.83276653,0.7815472,0.0,0.0,1.0
0.51988393,0.0,0.0,0.09808552,1.0
0.7392036,0.53273004,0.0,0.0,1.0
0.78786397,0.7920576,0.0,0.0,1.0
0.6192717,0.16919488,0.4350665,0.0,1.0
0.5415764,0.0,0.24812444,0.12617989,1.0
0.6239565,0.13595188,0.40346187,0.2059317,1.0
0.7382269,0.6240621,0.0,0.0,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.87994164,1.0194701,0.0,0.0,1.0
0.5152032,0.0,0.0,0.10037878,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.5014793,0.0,0.0,0.109750524,1.0
0.7728876,0.6854215,0.0,0.0,1.0
0.68384093,0.56941575,0.0,0.0,1.0
0.50200164,0.0,0.0,0.11148808,1.0
0.5671643,0.0,0.0,0.17515574,1.0
0.53921324,0.0,0.20608002,0.12340364,1.0
0.50947464,0.0,0.0,0.103185385,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.7394814,0.6603548,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.6554691,0.41078085,0.20740138,0.0,1.0
0.5033095,0.0,0.0,0.11583882,1.0
0.50325775,0.0,0.0,0.115666896,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5257474,0.0,0.0,0.109305285,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.601699,0.0,0.35698324,0.21786019,1.0
0.77366555,0.7396468,0.0,0.0,1.0
0.6379648,0.32828054,0.2946845,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.52593744,0.14113222,0.22517775,0.100206204,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5142597,0.0,0.0,0.10084107,1.0
0.8096054,0.84425527,0.0,0.0,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.71996385,0.6101004,0.0,0.0,1.0
0.76703733,0.6161541,0.0,0.0,1.0
0.59600645,0.0,0.3600337,0.20813788,1.0
0.8271803,0.7978822,0.0,0.0,1.0
0.7103151,0.6527987,0.0,0.0,1.0
0.5135326,0.0,0.0,0.101197265,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5043032,0.0,0.0,0.119144864,1.0
0.88513964,1.0333396,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5425614,0.0,0.27510154,0.12705572,1.0
0.52112466,0.020175785,0.041279633,0.09747766,1.0
0.68175274,0.064878225,0.44858345,0.3375885,1.0
0.502037,0.0,0.0,0.11160557,1.0
0.5070068,0.0,0.0,0.111271314,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5025039,0.0,0.0,0.11315877,1.0
0.533321,0.0,0.0,0.14848766,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.5221769,0.0,0.0,0.11844248,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.8069888,0.789683,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5163016,0.0,0.0,0.12026739,1.0
0.5423316,0.0,0.0,0.13759147,1.0
0.5022717,0.0,0.0,0.112386525,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.77278024,0.69349253,0.0,0.0,1.0
0.6909157,0.60695136,0.0,0.0,1.0
0.6992744,0.50883263,0.0,0.0,1.0
0.5014229,0.0,0.0,0.10956265,1.0
0.5642532,0.0,0.0,0.17239442,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.5031098,0.0,0.0,0.11517455,1.0
0.50173813,0.0,0.0,0.110611506,1.0
0.67827815,0.51955384,0.008386978,0.0,1.0
0.5580345,0.0,0.0,0.16547842,1.0
0.5745007,0.0,0.0,0.18646608,1.0
0.52042913,0.0,0.0,0.09781835,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.8226136,0.8982128,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.53512233,0.0,0.11067641,0.11927091,1.0
0.64958376,0.3803534,0.2085667,0.0,1.0
0.50305915,0.0,0.0,0.11500607,1.0
0.5316229,0.0,0.037110433,0.11549629,1.0
0.50280344,0.0,0.0,0.10645391,1.0
0.6778755,0.4824108,0.005951216,0.0,1.0
0.7937346,0.7633184,0.0,0.0,1.0
0.5187416,0.0,0.0,0.09864517,1.0
0.67314,0.1911477,0.2532519,0.3266269,1.0
0.516924,0.0,0.0,0.13129818,1.0
0.69007987,0.3685477,0.0,0.3566492,1.0
0.50768656,0.0,0.0,0.10406145,1.0
0.5219846,0.07407862,0.10466473,0.097056344,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.62216914,0.107397445,0.4398047,0.24523719,1.0
0.960197,1.1559058,0.0,0.0,1.0
0.7875476,0.6689186,0.0,0.0,1.0
0.501445,0.0,0.0,0.10963632,1.0
0.5035714,0.0,0.0,0.11317363,1.0
0.8691989,0.9398362,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.8365709,0.84406745,0.0,0.0,1.0
0.78707176,0.7517621,0.0,0.0,1.0
0.501698,0.0,0.0,0.11047785,1.0
0.5969995,0.0,0.295592,0.0210957,1.0
0.61331683,0.0,0.5204602,0.23171231,1.0
0.5122932,0.0,0.0,0.10180455,1.0
0.52200556,0.0,0.0,0.105059974,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.52396095,0.0,0.0,0.10744109,1.0
0.5043627,0.0,0.0,0.11934261,1.0
0.50349516,0.0,0.0,0.11645663,1.0
0.50159293,0.0,0.0,0.109179825,1.0
0.6851097,0.3046835,0.057795938,0.3476059,1.0
0.5102114,0.0,0.0,0.11958256,1.0
0.53380495,0.0,0.0,0.13030156,1.0
0.64739543,0.39222252,0.21888012,0.0,1.0
0.5186963,0.0,0.0,0.09866741,1.0
0.5956509,0.15693156,0.43492565,0.0,1.0
0.8145391,0.87648785,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.8174174,0.8869831,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.82419896,0.74646634,0.0,0.0,1.0
0.54927784,0.0,0.0,0.14738116,1.0
0.5073256,0.0,0.0,0.10423834,1.0
0.6542648,0.41984636,0.17449126,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.52135146,0.034392864,0.057997737,0.097366534,1.0
0.6991887,0.5131703,0.0,0.0,1.0
0.5583417,0.0,0.3279264,0.0025361432,1.0
0.8108096,0.8610595,0.0,0.0,1.0
0.7354546,0.68930584,0.0,0.0,1.0
0.811189,0.6681618,0.0,0.0,1.0
0.6252941,0.11422614,0.42563054,0.25026074,1.0
0.524945,0.0,0.0,0.12384097,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.6605182,0.4715008,0.1277145,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.7916484,0.82010746,0.0,0.0,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.63950735,0.034768574,0.5397047,0.27091283,1.0
0.505869,0.0,0.0,0.11245654,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5478008,0.0,0.0,0.15364744,1.0
0.8050029,0.7391778,0.0,0.0,1.0
0.51846135,0.0,0.0,0.098782495,1.0
0.67052406,0.53194857,0.058202982,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.63478136,0.30186164,0.31847823,0.0,1.0
0.61551744,0.09541415,0.46585235,0.23459493,1.0
0.5047905,0.0,0.0,0.12076581,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.50974333,0.0,0.0,0.114340484,1.0
0.7967685,0.74412596,0.0,0.0,1.0
0.5943805,0.121142104,0.37702468,0.0,1.0
0.50435674,0.0,0.0,0.11932286,1.0
0.55286765,0.0,0.0,0.11921751,1.0
0.51712877,0.0,0.0,0.099435344,1.0
0.50466925,0.0,0.0,0.12036242,1.0
0.83999157,0.8160491,0.0,0.0,1.0
0.5087339,0.0,0.0,0.11538831,1.0
0.51737356,0.0,0.0,0.09931544,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.75645274,0.75523055,0.0,0.0,1.0
0.5020937,0.0,0.0,0.111794166,1.0
0.54101515,0.0,0.0,0.14438024,1.0
1.0885881,1.4376808,0.0,0.0,1.0
0.5059844,0.0,0.0,0.124737814,1.0
0.50428665,0.0,0.0,0.11908956,1.0
0.9019499,0.9974302,0.0,0.0,1.0
0.6311567,0.00079582306,0.6029854,0.25717592,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.50153476,0.0,0.0,0.10993488,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.50133854,0.0,0.0,0.109282024,1.0
0.82444763,0.6851031,0.0,0.0,1.0
0.77005076,0.78461766,0.0,0.0,1.0
0.8390944,0.8724758,0.0,0.0,1.0
0.5103192,0.0,0.0,0.11689199,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.6565742,0.44767395,0.15511413,0.0,1.0
0.5182948,0.0,0.0,0.09886414,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.6605676,0.37890393,0.12524238,0.0,1.0
0.80764943,0.778582,0.0,0.0,1.0
0.6558627,0.3888585,0.15944064,0.0,1.0
0.53335327,0.0,0.07200102,0.11740694,1.0
0.85014987,0.8521835,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5264957,0.14782447,0.23957145,0.100729205,1.0
0.79702693,0.82802254,0.0,0.0,1.0
0.69724196,0.5198508,0.0,0.0,1.0
0.61814725,0.05790191,0.52381015,0.23796265,1.0
0.8469268,0.80137837,0.0,0.0,1.0
0.6683925,0.5190709,0.07301154,0.0,1.0
0.5278239,0.16374795,0.27381963,0.101973616,1.0
0.6610933,0.26770866,0.1416787,0.30930606,1.0
0.6863572,0.39098683,0.0,0.23916052,1.0
0.74380344,0.6659479,0.0,0.0,1.0
0.751187,0.7438506,0.0,0.0,1.0
0.78752303,0.746709,0.0,0.0,1.0
0.50175166,0.0,0.0,0.1106565,1.0
0.8598605,0.92269766,0.0,0.0,1.0
0.64450186,0.352751,0.24622627,0.0,1.0
0.8738877,0.8929214,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.52621996,0.0,0.0,0.1266421,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.51805526,0.0,0.0,0.12626337,1.0
0.9224965,0.9633273,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.5062186,0.0,0.0,0.12551679,1.0
0.5313724,0.0,0.0,0.12101096,1.0
0.7630142,0.7285823,0.0,0.0,1.0
0.5047915,0.0,0.0,0.1158315,1.0
0.5204842,0.0,0.0,0.09779143,1.0
0.633698,0.0,0.67776936,0.26019937,1.0
0.6572991,0.17271991,0.29895076,0.30148348,1.0
0.5179307,0.0,0.0,0.121730536,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.54799986,0.0,0.0,0.15237948,1.0
0.5007856,0.0,0.0,0.10744256,1.0
0.5856867,0.0,0.16849123,0.0,1.0
0.5401559,0.0,0.21958318,0.12460832,1.0
0.50120157,0.0,0.0,0.1088264,1.0
0.7365281,0.67236614,0.0,0.0,1.0
0.83166945,0.7839143,0.0,0.0,1.0
0.5180204,0.0,0.0,0.123666935,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.85317314,0.8384383,0.0,0.0,1.0
0.7676497,0.7794287,0.0,0.0,1.0
0.5328039,0.0,0.0,0.12755752,1.0
0.6216705,0.057931364,0.52021986,0.24347402,1.0
0.51467264,0.0,0.0,0.10063871,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.7310306,0.70028996,0.0,0.0,1.0
0.78341913,0.70095736,0.0,0.0,1.0
0.7364475,0.7119967,0.0,0.0,1.0
0.531503,0.20785336,0.36868152,0.10542042,1.0
0.838434,0.75700104,0.0,0.0,1.0
0.80679333,0.8425553,0.0,0.0,1.0
0.80134374,0.76362306,0.0,0.0,1.0
0.5019816,0.0,0.0,0.111421436,1.0
0.5057428,0.0,0.0,0.123933814,1.0
