chamber_size,top,bottom,dt,Coalescence
0.64402425,0.36430436,0.3245259,0.19939049,1.0
0.0,0.41673055,0.0,0.0,1.0
0.6932559,0.37771887,0.43052864,0.23853666,1.0
0.5944202,0.40578955,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.63915426,0.35618478,0.38228056,0.22152117,1.0
0.0,0.4592403,0.0,0.0,1.0
0.4573252,0.60358244,0.0,0.0,1.0
0.64358205,0.3604895,0.3603157,0.21367258,1.0
0.63418627,0.35572737,0.36352706,0.21289079,1.0
0.6389384,0.3561649,0.38146582,0.22114624,1.0
0.5844732,0.432677,0.0,0.0,1.0
0.5225176,0.5411718,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.6417185,0.35642084,0.3919603,0.22597581,1.0
0.61276144,0.45477864,0.0,0.0,1.0
0.4623644,0.5987583,0.0,0.0,1.0
0.60058427,0.43709865,0.0,0.0,1.0
0.65173477,0.4174683,0.0,0.0,1.0
0.5589343,0.506309,0.0,0.0,1.0
0.47356194,0.5880385,0.0,0.0,1.0
0.6439238,0.3566239,0.40028524,0.22980697,1.0
0.0,0.44193238,0.0,0.0,1.0
0.0,0.45375934,0.0,0.0,1.0
0.0,0.42606625,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.6056082,0.46162662,0.0,0.0,1.0
0.6238722,0.36292964,0.2591996,0.1420047,1.0
0.66661197,0.40322587,0.10566041,0.01057473,1.0
0.625064,0.36435866,0.24982463,0.13984288,1.0
0.6423465,0.3570618,0.38854316,0.22474134,1.0
0.0,0.39303818,0.0,0.0,1.0
0.32451424,0.4617407,0.0,0.0,1.0
0.0,0.43997058,0.0,0.0,1.0
0.23806673,0.5970235,0.0,0.0,1.0
0.0,0.71454334,0.0,0.0,1.0
0.0,0.3791083,0.0,0.0,1.0
0.0,0.40479198,0.0,0.0,1.0
0.50954324,0.4736521,0.0,0.0,1.0
0.28847635,0.7652265,0.0,0.0,1.0
0.0,0.39684922,0.0,0.0,1.0
0.5847792,0.43293267,0.0,0.0,1.0
0.0,0.39373356,0.0,0.0,1.0
0.56146824,0.5038832,0.0,0.0,1.0
0.6384708,0.35612184,0.37970066,0.2203339,1.0
0.0,0.5910297,0.0,0.0,1.0
0.62474597,0.37314343,0.16572833,0.098095275,1.0
0.59282976,0.43318,0.0,0.0,1.0
0.63658875,0.36165804,0.3159286,0.1942965,1.0
0.64339256,0.3588551,0.3756492,0.21979152,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.5945474,0.47221547,0.0,0.0,1.0
0.6364343,0.35593435,0.37201306,0.21679606,1.0
0.59569347,0.47111833,0.0,0.0,1.0
0.0,0.5123248,0.0,0.0,1.0
0.0,0.42233598,0.0,0.0,1.0
0.6414873,0.36562228,0.29955032,0.18879628,1.0
0.6437312,0.35660616,0.399558,0.22947226,1.0
0.40352002,0.65509176,0.0,0.0,1.0
0.5847263,0.39180693,0.0,0.0,1.0
0.616803,0.36814448,0.18546064,0.09161059,1.0
0.68319565,0.38734984,0.30786446,0.15246248,1.0
0.25559574,0.7967041,0.0,0.0,1.0
0.0,0.47026873,0.0,0.0,1.0
0.6231815,0.3659544,0.22823212,0.125467,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.42668343,0.63291675,0.0,0.0,1.0
0.0,0.5747517,0.0,0.0,1.0
0.0,0.44500124,0.0,0.0,1.0
0.6433437,0.35843328,0.3796067,0.22137077,1.0
0.6447286,0.35669798,0.4033232,0.231205,1.0
0.0,0.4514028,0.0,0.0,1.0
0.68432647,0.38626727,0.32165256,0.1621377,1.0
0.63738585,0.35602197,0.37560496,0.21844909,1.0
0.0,0.47059193,0.0,0.0,1.0
0.59883696,0.46810898,0.0,0.0,1.0
0.25066128,0.45034906,0.0,0.0,1.0
0.594025,0.38494742,0.0,0.0,1.0
0.0,0.4084824,0.0,0.0,1.0
0.6035342,0.40612167,0.0,0.0,1.0
0.0,0.37952596,0.0,0.0,1.0
0.64336634,0.35862893,0.37777096,0.2206382,1.0
0.64339554,0.35888046,0.37541127,0.21969654,1.0
0.10690226,0.9390529,0.0,0.0,1.0
0.0,0.7420246,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.0,0.437893,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.6360633,0.3559002,0.37061238,0.21615146,1.0
0.63688385,0.35879442,0.34573394,0.20633675,1.0
0.57643765,0.4895525,0.0,0.0,1.0
0.0,0.58000606,0.0,0.0,1.0
0.0,0.33754092,0.0,0.0,1.0
0.0,0.637216,0.0,0.0,1.0
0.0,0.40940803,0.0,0.0,1.0
0.57701504,0.3974954,0.0,0.0,1.0
0.634603,0.35576576,0.3651,0.21361467,1.0
0.63908833,0.3561787,0.38203162,0.2214066,1.0
0.64216566,0.35646203,0.39364848,0.22675267,1.0
0.0,0.5842142,0.0,0.0,1.0
0.6384131,0.35611653,0.3794827,0.2202336,1.0
0.64456546,0.35668296,0.40270734,0.23092158,1.0
0.63255453,0.4358301,0.0,0.0,1.0
0.0,0.5637839,0.0,0.0,1.0
0.5710324,0.47989836,0.0,0.0,1.0
0.0,0.4010168,0.0,0.0,1.0
0.3336577,0.45119894,0.0,0.0,1.0
0.627861,0.44032332,0.0,0.0,1.0
0.6150086,0.36946815,0.16674364,0.07881916,1.0
0.4050946,0.6535844,0.0,0.0,1.0
0.558738,0.5064969,0.0,0.0,1.0
0.0,0.39777172,0.0,0.0,1.0
0.0,0.44255912,0.0,0.0,1.0
0.6349054,0.35628885,0.36132598,0.21216507,1.0
0.60595405,0.46129555,0.0,0.0,1.0
0.0,0.28646934,0.0,0.0,1.0
0.64398456,0.3566295,0.4005144,0.22991237,1.0
0.0,0.3926407,0.0,0.0,1.0
0.0,0.3420097,0.0,0.0,1.0
0.0,0.44708207,0.0,0.0,1.0
0.0,0.48558614,0.0,0.0,1.0
0.0,0.3544284,0.0,0.0,1.0
0.56825733,0.40248096,0.0,0.0,1.0
0.64384794,0.3627835,0.33879414,0.20508426,1.0
0.6062607,0.46100196,0.0,0.0,1.0
0.0,0.37235612,0.0,0.0,1.0
0.23008157,0.45812914,0.0,0.0,1.0
0.14114271,0.45654565,0.0,0.0,1.0
0.63504964,0.3558069,0.36678606,0.21439062,1.0
0.61619407,0.45026487,0.0,0.0,1.0
0.643461,0.35944507,0.37011424,0.21758273,1.0
0.0,0.5908808,0.0,0.0,1.0
0.59789884,0.4690071,0.0,0.0,1.0
0.0,0.4004661,0.0,0.0,1.0
0.0,0.48422292,0.0,0.0,1.0
0.64352626,0.36000845,0.36482868,0.21547352,1.0
0.6450551,0.35672805,0.4045557,0.23177223,1.0
0.0,0.4343855,0.0,0.0,1.0
0.63547134,0.42899612,0.0,0.0,1.0
0.0,0.3382512,0.0,0.0,1.0
0.4458566,0.6145617,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.63106537,0.4372557,0.0,0.0,1.0
0.6434755,0.3595703,0.36893946,0.21711396,1.0
0.3990173,0.6594024,0.0,0.0,1.0
0.5274318,0.5364673,0.0,0.0,1.0
0.5904621,0.47612646,0.0,0.0,1.0
0.0,0.5832278,0.0,0.0,1.0
0.0,0.44836727,0.0,0.0,1.0
0.47002372,0.5914258,0.0,0.0,1.0
0.5531938,0.40751207,0.0,0.0,1.0
0.0,0.49552894,0.0,0.0,1.0
0.6439239,0.3657845,0.30936456,0.1932768,1.0
0.64113265,0.3563669,0.38974878,0.22495805,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.57856005,0.48752064,0.0,0.0,1.0
0.0,0.3663137,0.0,0.0,1.0
0.6034006,0.46374008,0.0,0.0,1.0
0.5030478,0.5598108,0.0,0.0,1.0
0.0,0.60333467,0.0,0.0,1.0
0.6352767,0.35582778,0.36764297,0.21478494,1.0
0.0,0.46219313,0.0,0.0,1.0
0.6347016,0.42621163,0.0,0.0,1.0
0.38144463,0.6762252,0.0,0.0,1.0
0.0,0.83923435,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.5160086,0.54740304,0.0,0.0,1.0
0.6409968,0.35635442,0.389236,0.22472206,1.0
0.5791527,0.3959185,0.0,0.0,1.0
0.5876989,0.42895523,0.0,0.0,1.0
0.41704538,0.6421435,0.0,0.0,1.0
0.56131667,0.4143236,0.0,0.0,1.0
0.0,0.7061539,0.0,0.0,1.0
0.63522863,0.35616934,0.36402774,0.21332182,1.0
0.6382532,0.3561018,0.37887925,0.21995589,1.0
0.0,0.5351476,0.0,0.0,1.0
0.635942,0.3618668,0.31102228,0.19184136,1.0
0.0,0.38844112,0.0,0.0,1.0
0.64497286,0.35672048,0.4042452,0.2316293,1.0
0.6392153,0.35619038,0.382511,0.22162722,1.0
0.6437998,0.3631641,0.3347908,0.2034652,1.0
0.6395317,0.35621953,0.3837052,0.22217679,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.331873,0.72368157,0.0,0.0,1.0
0.0,0.43937877,0.0,0.0,1.0
0.64187914,0.35643566,0.39256683,0.22625491,1.0
0.6974174,0.37373495,0.48126942,0.27414176,1.0
0.6432262,0.35655966,0.397652,0.22859511,1.0
0.0,0.4597578,0.0,0.0,1.0
0.60891616,0.45845985,0.0,0.0,1.0
0.64434093,0.3566623,0.40185976,0.23053151,1.0
0.0,0.54402614,0.0,0.0,1.0
0.64040107,0.42831835,0.0,0.0,1.0
0.56131667,0.4143236,0.0,0.0,1.0
0.0,0.3653103,0.0,0.0,1.0
0.53367543,0.5304901,0.0,0.0,1.0
0.6453871,0.35675862,0.40580902,0.232349,1.0
0.0,0.38639262,0.0,0.0,1.0
0.5395601,0.5248565,0.0,0.0,1.0
0.10280318,0.7878936,0.0,0.0,1.0
0.0,0.42693335,0.0,0.0,1.0
0.6638306,0.40588862,0.071746826,0.0,1.0
0.5792622,0.48684844,0.0,0.0,1.0
0.0,0.47640708,0.0,0.0,1.0
0.45977098,0.60124105,0.0,0.0,1.0
0.6974174,0.37373495,0.48126942,0.27414176,1.0
0.62737215,0.3603478,0.29570758,0.16695471,1.0
0.0,0.4081978,0.0,0.0,1.0
0.0,0.36445355,0.0,0.0,1.0
0.60136044,0.38887382,0.0,0.0,1.0
0.0,0.41593835,0.0,0.0,1.0
0.6418382,0.42694262,0.0,0.0,1.0
0.56131667,0.4143236,0.0,0.0,1.0
0.0,0.3957168,0.0,0.0,1.0
0.0,0.39104477,0.0,0.0,1.0
0.6434822,0.35962832,0.36839503,0.21689671,1.0
0.23270448,0.8186186,0.0,0.0,1.0
0.6775268,0.39277685,0.23874386,0.103960134,1.0
0.42720777,0.63241476,0.0,0.0,1.0
0.6396233,0.3603919,0.3427232,0.20573124,1.0
0.5431457,0.5214239,0.0,0.0,1.0
0.606093,0.46116257,0.0,0.0,1.0
0.422647,0.6367809,0.0,0.0,1.0
0.0,0.33559078,0.0,0.0,1.0
0.0,0.39444143,0.0,0.0,1.0
0.68387127,0.38670307,0.31610188,0.15824275,1.0
0.0,0.45716786,0.0,0.0,1.0
0.0,0.44568563,0.0,0.0,1.0
0.4567538,0.6041295,0.0,0.0,1.0
0.0,0.4745253,0.0,0.0,1.0
0.0,0.5669597,0.0,0.0,1.0
0.0,0.54922515,0.0,0.0,1.0
0.56319696,0.50222826,0.0,0.0,1.0
0.0,0.46026376,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.5605878,0.4672584,0.0,0.0,1.0
0.4329168,0.62694937,0.0,0.0,1.0
0.6041361,0.46303594,0.0,0.0,1.0
0.0,0.34239388,0.0,0.0,1.0
0.59651923,0.47032782,0.0,0.0,1.0
0.0,0.2715906,0.0,0.0,1.0
0.0,0.4910676,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.57197344,0.40252435,0.0,0.0,1.0
0.33336937,0.46145082,0.0,0.0,1.0
0.0,0.56782115,0.0,0.0,1.0
0.0,0.6531333,0.0,0.0,1.0
0.6428418,0.3577015,0.3845164,0.22323269,1.0
0.38696042,0.67094475,0.0,0.0,1.0
0.48309273,0.5789144,0.0,0.0,1.0
0.64425963,0.3663352,0.30547297,0.19178729,1.0
0.6163845,0.45131016,0.0,0.0,1.0
0.0,0.44427404,0.0,0.0,1.0
0.64369935,0.35660324,0.3994379,0.22941698,1.0
0.38674346,0.6711525,0.0,0.0,1.0
0.6439029,0.35662198,0.40020633,0.2297706,1.0
0.6423656,0.35648042,0.39440298,0.22709993,1.0
0.52097315,0.54265034,0.0,0.0,1.0
0.0,0.71460193,0.0,0.0,1.0
0.0,0.49300075,0.0,0.0,1.0
0.5919186,0.44860458,0.0,0.0,1.0
0.6367248,0.36137134,0.3194119,0.19572604,1.0
0.34397268,0.7120982,0.0,0.0,1.0
0.56131667,0.4143236,0.0,0.0,1.0
0.63750833,0.35603324,0.3760673,0.21866184,1.0
0.0,0.3702546,0.0,0.0,1.0
0.52416223,0.53959733,0.0,0.0,1.0
0.60581267,0.4614309,0.0,0.0,1.0
0.6110766,0.4563916,0.0,0.0,1.0
0.0,0.56328607,0.0,0.0,1.0
0.5727212,0.4931104,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.64161474,0.3576906,0.3788711,0.22069392,1.0
0.0,0.4166438,0.0,0.0,1.0
0.47921014,0.58263135,0.0,0.0,1.0
0.6375559,0.43104213,0.0,0.0,1.0
0.6438,0.36237004,0.34267303,0.20663218,1.0
0.0,0.3825988,0.0,0.0,1.0
0.44376746,0.6165617,0.0,0.0,1.0
0.64966995,0.41944504,0.0,0.0,1.0
0.622715,0.36378333,0.24712867,0.13375524,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.11307602,0.9331426,0.0,0.0,1.0
0.58358026,0.44614044,0.0,0.0,1.0
0.6365188,0.35594213,0.37233198,0.21694282,1.0
0.5747495,0.49116862,0.0,0.0,1.0
0.0,0.28073317,0.0,0.0,1.0
0.63883924,0.35615578,0.3810915,0.22097397,1.0
0.6426709,0.3574808,0.38590583,0.22375327,1.0
0.6370644,0.35787874,0.35566863,0.21036814,1.0
0.0,0.36925778,0.0,0.0,1.0
0.6251623,0.36197796,0.27265683,0.15120153,1.0
0.47200385,0.58953017,0.0,0.0,1.0
0.59278476,0.4503123,0.0,0.0,1.0
0.59057224,0.38749447,0.0,0.0,1.0
0.60409886,0.46307158,0.0,0.0,1.0
0.0,0.45954996,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.56131667,0.4143236,0.0,0.0,1.0
0.5997595,0.46722576,0.0,0.0,1.0
0.59395725,0.39974016,0.0,0.0,1.0
0.5688872,0.4967808,0.0,0.0,1.0
0.5008733,0.5618925,0.0,0.0,1.0
0.61828107,0.36705413,0.20087859,0.10214737,1.0
0.628258,0.43994334,0.0,0.0,1.0
0.65763694,0.41181797,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.6036318,0.4490426,0.0,0.0,1.0
0.0,0.37781706,0.0,0.0,1.0
0.58648545,0.3967915,0.0,0.0,1.0
0.0,0.40605745,0.0,0.0,1.0
0.0,0.3537617,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.61285865,0.45468557,0.0,0.0,1.0
0.0,0.49774358,0.0,0.0,1.0
0.6441254,0.36517733,0.3163357,0.19612212,1.0
0.0,0.4411709,0.0,0.0,1.0
0.0,0.41319394,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.0,0.45196787,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.5963114,0.47052675,0.0,0.0,1.0
0.0,0.3770969,0.0,0.0,1.0
0.37680328,0.68066853,0.0,0.0,1.0
0.0,0.36511114,0.0,0.0,1.0
0.46237084,0.5987521,0.0,0.0,1.0
0.6372922,0.35601333,0.37525144,0.21828635,1.0
0.634818,0.35578555,0.3659117,0.21398821,1.0
0.63874614,0.35786286,0.3637115,0.21397047,1.0
0.4583278,0.46874627,0.0,0.0,1.0
0.42686445,0.6327435,0.0,0.0,1.0
0.6411875,0.35637197,0.38995576,0.22505328,1.0
0.6629359,0.40674508,0.060838357,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.0,0.40993914,0.0,0.0,1.0
0.6952541,0.3758059,0.45489284,0.25563315,1.0
0.0,0.74235314,0.0,0.0,1.0
0.0,0.5099429,0.0,0.0,1.0
0.0,0.45625108,0.0,0.0,1.0
0.0,0.37333822,0.0,0.0,1.0
0.64292294,0.3644217,0.31819755,0.19660497,1.0
0.40012708,0.6583399,0.0,0.0,1.0
0.0,0.35496163,0.0,0.0,1.0
0.64381224,0.36247575,0.34168133,0.20623645,1.0
0.48674074,0.5754221,0.0,0.0,1.0
0.6454244,0.35676205,0.40594995,0.23241386,1.0
0.0,0.35434893,0.0,0.0,1.0
0.41510788,0.4280935,0.0,0.0,1.0
0.6399601,0.35625896,0.38532272,0.22292116,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.6455214,0.42341653,0.0,0.0,1.0
0.5982689,0.4538751,0.0,0.0,1.0
0.0,0.4191674,0.0,0.0,1.0
0.5996293,0.38081324,0.0063216747,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.62749135,0.4406773,0.0,0.0,1.0
0.6459433,0.42301267,0.0,0.0,1.0
0.6443232,0.35666066,0.40179303,0.23050083,1.0
0.0,0.5578767,0.0,0.0,1.0
0.0,0.36323014,0.0,0.0,1.0
0.64360857,0.35659486,0.39909518,0.22925927,1.0
0.46959245,0.5918386,0.0,0.0,1.0
0.5093787,0.5537501,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.6434634,0.35946563,0.36992148,0.21750583,1.0
0.4394454,0.42516205,0.0,0.0,1.0
0.5932347,0.4218104,0.0,0.0,1.0
0.0,0.45387095,0.0,0.0,1.0
0.0,0.40203306,0.0,0.0,1.0
0.6451149,0.35673356,0.4047815,0.2318761,1.0
0.5934771,0.4075317,0.0,0.0,1.0
0.6365011,0.3559405,0.37226504,0.21691202,1.0
0.6404989,0.35630858,0.38735646,0.22385712,1.0
0.0,0.36561415,0.0,0.0,1.0
0.64222175,0.3564672,0.39385998,0.22685003,1.0
0.6106532,0.385407,0.0017495274,0.0,1.0
0.3890138,0.66897905,0.0,0.0,1.0
0.0,0.5152624,0.0,0.0,1.0
0.64059883,0.35631776,0.38773382,0.22403075,1.0
0.64492106,0.3567157,0.4040497,0.23153935,1.0
0.0,0.4401575,0.0,0.0,1.0
0.5763745,0.489613,0.0,0.0,1.0
0.5785722,0.39634666,0.0,0.0,1.0
0.0,0.45137647,0.0,0.0,1.0
0.64456856,0.35668325,0.40271902,0.23092698,1.0
0.0,0.48730457,0.0,0.0,1.0
0.0,0.30217782,0.0,0.0,1.0
0.0,0.36790833,0.0,0.0,1.0
0.6424138,0.35648486,0.3945849,0.22718364,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.2343804,0.8170142,0.0,0.0,1.0
0.5923235,0.38620263,0.0,0.0,1.0
0.62623906,0.4418761,0.0,0.0,1.0
0.6338326,0.35569483,0.36219174,0.21227628,1.0
0.6135257,0.45404702,0.0,0.0,1.0
0.0,0.4078423,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.63470626,0.35577527,0.36548972,0.21379401,1.0
0.20424236,0.84586626,0.0,0.0,1.0
0.0,0.4163224,0.0,0.0,1.0
0.0,0.5367389,0.0,0.0,1.0
0.0,0.661178,0.0,0.0,1.0
0.534577,0.45531014,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.45964834,0.6013584,0.0,0.0,1.0
0.48320678,0.4678684,0.0,0.0,1.0
0.0,0.36419663,0.0,0.0,1.0
0.5948622,0.449985,0.0,0.0,1.0
0.0,0.35657525,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.0,0.8500143,0.0,0.0,1.0
0.6369035,0.35998014,0.3340579,0.2016499,1.0
0.4949974,0.46233636,0.0,0.0,1.0
0.0,0.45449024,0.0,0.0,1.0
0.62172985,0.42703298,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.604904,0.46230078,0.0,0.0,1.0
0.59981644,0.41168782,0.0,0.0,1.0
0.0,0.660529,0.0,0.0,1.0
0.0,0.44078955,0.0,0.0,1.0
0.52073413,0.5428791,0.0,0.0,1.0
0.0,0.6513388,0.0,0.0,1.0
0.6202095,0.36563155,0.22099435,0.11589478,1.0
0.0,0.4461137,0.0,0.0,1.0
0.6397369,0.35623842,0.38447994,0.22253333,1.0
0.6462645,0.3672738,0.30555728,0.19226329,1.0
0.56131667,0.4143236,0.0,0.0,1.0
0.5537781,0.4059242,0.0,0.0,1.0
0.0,0.33373657,0.0,0.0,1.0
0.5714125,0.4016283,0.0,0.0,1.0
0.37714848,0.680338,0.0,0.0,1.0
0.62100405,0.44688773,0.0,0.0,1.0
0.4327627,0.62709683,0.0,0.0,1.0
0.0,0.74386215,0.0,0.0,1.0
0.6397278,0.35623756,0.38444558,0.22251752,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.6409527,0.35635036,0.38906953,0.22464547,1.0
0.37499395,0.68240064,0.0,0.0,1.0
0.64192474,0.35643983,0.39273885,0.22633411,1.0
0.6371843,0.3560034,0.3748443,0.21809901,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.65726167,0.36866286,0.34333292,0.20986602,1.0
0.0,0.5053791,0.0,0.0,1.0
0.0,0.31964934,0.0,0.0,1.0
0.0,0.36802527,0.0,0.0,1.0
0.0,0.46649414,0.0,0.0,1.0
0.58272076,0.48353747,0.0,0.0,1.0
0.0,0.37300155,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.3963462,0.66195947,0.0,0.0,1.0
0.0,0.57147026,0.0,0.0,1.0
0.6160088,0.37045124,0.16091835,0.078003034,1.0
0.6362141,0.3559141,0.37118167,0.21641344,1.0
0.6442778,0.3566565,0.40162146,0.23042187,1.0
0.49961385,0.5630982,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.0,0.42095375,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.56131667,0.4143236,0.0,0.0,1.0
0.59360963,0.45967257,0.0,0.0,1.0
0.14547718,0.45858136,0.0,0.0,1.0
0.5766346,0.44884142,0.0,0.0,1.0
0.0,0.3027194,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.5935615,0.47315937,0.0,0.0,1.0
0.0,0.46217984,0.0,0.0,1.0
0.30236807,0.75192755,0.0,0.0,1.0
0.0,0.3732882,0.0,0.0,1.0
0.0,0.52351284,0.0,0.0,1.0
0.45291716,0.6078024,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.64333814,0.35838535,0.38005635,0.2215502,1.0
0.6422612,0.35695162,0.38923672,0.22500119,1.0
0.64259875,0.3565019,0.39528328,0.22750501,1.0
0.0,0.57584965,0.0,0.0,1.0
0.24568914,0.806188,0.0,0.0,1.0
0.06768411,0.5908166,0.0,0.0,1.0
0.56131667,0.4143236,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.6261587,0.36124292,0.28305057,0.15830474,1.0
0.60449,0.46269718,0.0,0.0,1.0
0.0,0.54797924,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.64446133,0.3566734,0.40231436,0.23074073,1.0
0.6842314,0.3863583,0.32049316,0.16132411,1.0
0.6436044,0.36068252,0.35850474,0.2129499,1.0
0.4228339,0.63660204,0.0,0.0,1.0
0.0,0.4252046,0.0,0.0,1.0
0.071996,0.47005835,0.0,0.0,1.0
0.5762621,0.48972055,0.0,0.0,1.0
0.6276756,0.44050086,0.0,0.0,1.0
0.6451429,0.35673612,0.40488732,0.2319248,1.0
0.45352018,0.6072251,0.0,0.0,1.0
0.0,0.39350477,0.0,0.0,1.0
0.0,0.39863116,0.0,0.0,1.0
0.6436,0.3565941,0.39906272,0.2292443,1.0
0.6438892,0.36313927,0.33545625,0.20375226,1.0
0.0,0.3272815,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.6025234,0.46457982,0.0,0.0,1.0
0.0,0.3606839,0.0,0.0,1.0
0.5051815,0.55776817,0.0,0.0,1.0
0.46493936,0.5962932,0.0,0.0,1.0
0.60888916,0.45848572,0.0,0.0,1.0
0.0,0.51486295,0.0,0.0,1.0
0.6453568,0.35675582,0.4056946,0.23229633,1.0
0.36557004,0.46243647,0.0,0.0,1.0
0.0,0.59121305,0.0,0.0,1.0
0.0,0.49811247,0.0,0.0,1.0
0.6434494,0.35934576,0.371046,0.21795459,1.0
0.0,0.6636386,0.0,0.0,1.0
0.6550229,0.4143204,0.0,0.0,1.0
0.4173551,0.641847,0.0,0.0,1.0
0.6433323,0.35833493,0.38052914,0.22173886,1.0
0.6908495,0.38002262,0.4011869,0.2179474,1.0
0.0,0.463871,0.0,0.0,1.0
0.36338738,0.69351196,0.0,0.0,1.0
0.0,0.4475673,0.0,0.0,1.0
0.0,0.3947248,0.0,0.0,1.0
0.6244003,0.4436364,0.0,0.0,1.0
0.0,0.6184797,0.0,0.0,1.0
0.60809916,0.459242,0.0,0.0,1.0
0.581218,0.4372543,0.0,0.0,1.0
0.5125243,0.5507387,0.0,0.0,1.0
0.0,0.6935772,0.0,0.0,1.0
